"id";"1_Total";"1_Partner";"1_Children";"1_All";"2_Total";"2_Partner";"2_Children";"2_All";"3_Total";"3_Partner";"3_Children";"3_All";"10_Total";"10_Partner";"10_Children";"10_All";"20_Total";"20_Partner";"20_Children";"20_All";"30_Total";"30_Partner";"30_Children";"30_All";"35_Total";"35_Partner";"35_Children";"35_All";"40_Total";"40_Partner";"40_Children";"40_All";"50_Total";"50_Partner";"50_Children";"50_All";"60_Total";"60_Partner";"60_Children";"60_All";"70_Total";"70_Partner";"70_Children";"70_All";"80_Total";"80_Partner";"80_Children";"80_All";"90_Total";"90_Partner";"90_Children";"90_All";"95_Total";"95_Partner";"95_Children";"95_All";"3800_total";"3800_Partner";"3800_Children";"3800_All"
805252;470;470;0;0;80;80;0;0;75;75;0;0;0;0;0;0;0;0;0;0;60;60;0;0;0;0;0;0;0;0;0;0;390;390;0;0;0;0;0;0;30;30;0;0;115;115;0;0;210;210;0;0;0;0;0;0;10;10;0;0
805288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805319;520;520;0;0;70;50;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;195;85;0;0;380;260;0;0;20;0;0;0;15;5;0;0;0;0;0;0
805337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805364;540;540;0;0;60;0;0;60;290;0;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;90;0;290;0;0;0;0;80;80;0;0;90;80;0;10;0;0;0;0;0;0;0;0;0;0;0;0
805383;360;0;0;0;60;30;0;0;30;0;0;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805453;270;270;0;0;160;160;0;0;90;30;0;0;0;0;0;0;0;0;0;0;120;110;0;0;0;0;0;0;0;0;0;0;200;160;0;0;0;0;0;0;50;0;0;0;90;0;0;0;105;105;0;0;5;5;0;0;0;0;0;0
805471;530;530;0;0;35;15;0;0;60;0;0;0;0;0;0;0;240;0;0;0;5;0;0;0;0;0;0;0;145;10;0;55;60;55;0;0;0;0;0;0;170;5;0;0;155;0;0;35;20;15;0;0;10;0;0;0;0;0;0;0
805532;400;0;0;0;40;0;0;0;30;0;0;0;480;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0
805569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805575;650;650;0;0;25;0;0;0;30;0;0;0;670;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;20;0;0;0;10;0;0;0;0;0;0;0
805603;570;570;0;0;70;50;0;0;20;0;0;0;0;0;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;290;290;0;0;0;0;0;0;50;0;0;0;320;290;0;0;80;80;0;0;0;0;0;0;0;0;0;0
805621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805709;660;660;0;0;90;90;0;0;60;0;0;0;0;0;0;0;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;245;80;0;0;140;90;0;0;0;0;0;0;0;0;0;0
805807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805819;540;540;0;0;150;150;0;0;70;0;0;0;0;0;0;0;0;0;0;0;140;140;0;0;0;0;0;0;0;0;0;0;170;170;0;0;30;30;0;0;20;0;0;0;220;200;0;0;70;60;0;0;30;0;0;0;0;0;0;0
805926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806045;700;700;0;0;40;20;0;0;35;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;205;130;0;0;0;0;0;0;245;130;0;0;85;0;0;0;40;40;0;0;25;0;0;0;0;0;0;0
806158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806204;300;0;0;0;70;0;0;70;30;0;0;0;0;0;0;0;0;0;0;0;170;0;0;170;0;0;0;0;0;0;0;0;90;0;0;90;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;60
806237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806283;540;0;0;0;70;50;0;0;30;0;0;0;0;0;0;0;0;0;0;0;460;420;0;0;0;0;0;0;0;0;0;0;70;60;0;0;20;0;0;0;10;0;0;0;130;130;0;0;100;60;0;0;10;0;0;0;0;0;0;0
806307;530;0;0;0;65;50;0;0;40;0;0;0;120;0;0;0;0;0;0;0;125;15;0;0;0;0;0;0;0;0;0;0;100;40;0;0;0;0;0;0;20;0;0;0;440;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806414;770;770;0;0;40;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;20;0;0;0;110;0;0;0;130;0;0;0;20;10;0;0;0;0;0;0
806460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806552;360;360;0;0;140;130;0;0;45;5;0;0;0;0;0;0;0;0;0;0;30;10;0;0;0;0;0;0;0;0;0;0;110;60;0;0;110;0;0;0;380;75;0;0;225;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806658;580;0;0;0;100;100;0;0;50;0;0;0;0;0;0;0;0;0;0;0;120;80;0;0;0;0;0;0;0;0;0;0;170;170;0;0;0;0;0;0;70;0;0;0;220;0;0;0;130;130;0;0;0;0;0;0;0;0;0;0
806689;500;500;0;0;125;125;0;0;40;10;0;0;0;0;0;0;0;0;0;0;335;165;0;0;0;0;0;0;0;0;0;0;165;165;0;0;0;0;0;0;10;10;0;0;150;150;0;0;100;100;0;0;15;5;0;0;45;45;0;0
806707;580;580;0;0;50;50;0;0;50;0;0;0;320;320;0;0;0;0;0;0;90;20;0;0;0;0;0;0;50;50;0;0;65;55;0;0;80;80;0;0;70;0;0;0;85;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806774;510;510;0;0;70;10;0;0;40;20;0;0;0;0;0;0;0;0;0;0;110;20;0;0;0;0;0;0;130;130;0;0;85;80;0;0;70;0;0;0;40;0;0;0;255;150;0;0;115;10;0;0;5;0;0;0;0;0;0;0
806793;450;450;0;0;70;0;0;70;30;20;0;10;0;0;0;0;0;0;0;0;110;0;0;60;0;0;0;0;50;50;0;0;230;60;0;170;0;0;0;0;80;0;0;0;240;140;0;70;130;0;0;130;50;0;0;10;30;0;0;30
806811;490;490;0;0;50;40;0;0;20;0;0;0;0;0;0;0;0;0;0;0;65;20;0;0;0;0;0;0;0;0;0;0;375;375;0;0;0;0;0;0;110;10;0;0;225;110;0;0;90;80;0;0;5;5;0;0;0;0;0;0
806814;440;0;0;0;140;125;0;0;110;0;0;0;0;0;0;0;0;0;0;0;345;75;0;0;0;0;0;0;120;0;0;0;30;30;0;0;0;0;0;0;155;65;0;0;95;95;0;0;0;0;0;0;5;0;0;0;0;0;0;0
806823;620;0;0;0;130;20;0;110;45;0;0;0;0;0;0;0;0;0;0;0;280;130;0;120;0;0;0;0;0;0;0;0;70;60;0;10;65;30;0;35;30;10;0;0;75;25;0;45;100;0;0;100;25;5;0;20;50;0;0;50
806890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807022;280;280;0;0;5;0;0;5;20;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0
807040;740;740;0;0;0;0;0;0;50;0;0;0;0;0;0;0;10;10;0;0;25;0;0;0;0;0;0;0;0;0;0;0;70;50;0;0;0;0;0;0;170;0;0;0;305;40;0;0;0;0;0;0;30;0;0;0;0;0;0;0
807083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807138;610;0;0;0;110;110;0;0;80;0;0;0;0;0;0;0;130;0;0;0;180;180;0;0;0;0;0;0;0;0;0;0;310;310;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807244;490;490;0;0;80;80;0;0;30;30;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;60;60;0;0;165;130;0;0;0;0;0;0;355;70;0;0;0;0;0;0;130;130;0;0;20;10;0;0;0;0;0;0
807257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807312;420;420;0;0;70;0;0;0;50;0;0;0;510;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;180;170;0;0;120;50;0;0;20;20;0;0;60;0;0;0;0;0;0;0;0;0;0;0
807391;910;0;0;0;100;100;0;0;30;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;90;90;0;0;240;210;0;0;0;0;0;0;0;0;0;0
807403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807409;570;0;0;0;140;140;0;0;20;0;0;0;0;0;0;0;30;0;0;0;180;180;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;110;0;0;0;210;170;0;0;100;100;0;0;0;0;0;0;0;0;0;0
807427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807522;560;560;0;0;90;90;0;0;80;0;0;0;0;0;0;0;80;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;190;0;0;0;50;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0
807568;670;670;0;0;115;90;0;0;20;0;0;0;0;0;0;0;0;0;0;0;120;120;0;0;0;0;0;0;0;0;0;0;185;185;0;0;0;0;0;0;85;45;0;0;155;0;0;0;90;90;0;0;0;0;0;0;20;20;0;0
807580;640;640;0;0;130;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;370;370;0;0;0;0;0;0;70;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807598;560;560;0;0;80;25;0;55;40;0;0;0;0;0;0;0;0;0;0;0;320;155;0;165;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;0;120;20;0;100;235;170;0;65;50;50;0;0;25;10;0;15;160;30;0;130
807644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807720;600;600;0;0;75;75;0;0;70;0;0;0;0;0;0;0;0;0;0;0;170;45;0;0;0;0;0;0;0;0;0;0;235;235;0;0;0;0;0;0;0;0;0;0;270;55;0;0;10;10;0;0;10;10;0;0;0;0;0;0
807723;480;0;0;0;90;90;0;0;70;0;0;0;0;0;0;0;0;0;0;0;310;240;0;0;0;0;0;0;0;0;0;0;110;110;0;0;0;0;0;0;90;90;0;0;170;170;0;0;100;70;0;0;20;20;0;0;20;20;0;0
807733;690;690;0;0;325;325;0;0;60;30;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;0;0;0;0;0;0;105;85;0;0;20;20;0;0;170;120;0;0;0;0;0;0;0;0;0;0
807812;340;340;0;0;90;90;0;0;30;0;0;0;0;0;0;0;0;0;0;0;240;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;220;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808071;580;580;0;0;85;85;0;0;25;0;0;0;0;0;0;0;0;0;0;0;130;5;0;0;0;0;0;0;0;0;0;0;200;200;0;0;0;0;0;0;70;50;0;0;260;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808197;550;550;0;0;105;85;0;0;20;0;0;20;0;0;0;0;0;0;0;0;145;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;270;0;0;225;225;0;0;15;15;0;0;0;0;0;0
808221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808236;530;530;0;0;40;40;0;0;70;40;0;0;0;0;0;0;0;0;0;0;170;110;0;0;0;0;0;0;0;0;0;0;170;155;0;0;50;50;0;0;50;20;0;0;295;230;0;0;20;20;0;0;45;15;0;0;0;0;0;0
808264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808279;650;650;0;0;130;130;0;0;10;10;0;0;0;0;0;0;0;0;0;0;135;100;0;0;0;0;0;0;0;0;0;0;220;220;0;0;0;0;0;0;10;10;0;0;205;155;0;0;50;50;0;0;30;25;0;0;0;0;0;0
808337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808410;520;0;0;0;50;50;0;0;40;0;0;0;0;0;0;0;0;0;0;0;250;250;0;0;0;0;0;0;0;0;0;0;400;400;0;0;0;0;0;0;0;0;0;0;140;140;0;0;20;20;0;0;20;0;0;0;0;0;0;0
808432;580;580;0;0;60;30;0;0;10;0;0;0;0;0;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;420;420;0;0;240;240;0;0;30;30;0;0;0;0;0;0;50;10;0;0;20;10;0;0;0;0;0;0
808471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808758;480;480;0;0;150;110;0;0;0;0;0;0;0;0;0;0;60;0;0;0;70;30;0;0;0;0;0;0;0;0;0;0;20;0;0;0;150;40;0;0;50;0;0;0;180;0;0;0;170;40;0;0;0;0;0;0;0;0;0;0
808798;370;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808843;670;0;0;0;110;110;0;0;30;0;0;0;0;0;0;0;0;0;0;0;190;0;0;0;0;0;0;0;0;0;0;0;150;150;0;0;0;0;0;0;40;0;0;0;240;120;0;0;0;0;0;0;10;0;0;0;0;0;0;0
808923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808975;400;400;0;0;80;80;0;0;50;10;0;0;0;0;0;0;0;0;0;0;210;200;0;0;0;0;0;0;0;0;0;0;480;470;0;0;0;0;0;0;60;0;0;0;90;90;0;0;70;70;0;0;0;0;0;0;0;0;0;0
809014;660;660;0;0;55;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;150;0;0;0;0;0;0;0;0;0;0;245;245;0;0;0;0;0;0;0;0;0;0;240;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809054;550;550;0;0;50;50;0;0;115;115;0;0;0;0;0;0;0;0;0;0;115;115;0;0;0;0;0;0;0;0;0;0;330;330;0;0;0;0;0;0;220;220;0;0;20;20;0;0;20;20;0;0;0;0;0;0;0;0;0;0
809109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809274;540;540;0;0;80;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;590;590;0;0;120;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0
809378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809396;490;490;0;0;105;100;0;0;45;30;0;0;0;0;0;0;140;140;0;0;120;70;0;0;0;0;0;0;0;0;0;0;460;460;0;0;0;0;0;0;10;10;0;0;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809478;530;530;0;0;60;60;0;0;65;20;0;0;0;0;0;0;0;0;0;0;170;105;0;0;0;0;0;0;0;0;0;0;120;120;0;0;20;0;0;0;215;60;0;0;185;175;0;0;70;40;0;0;5;0;0;0;0;0;0;0
809481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809530;750;750;0;0;110;110;0;0;50;0;0;0;0;0;0;0;0;0;0;0;260;180;0;0;0;0;0;0;40;40;0;0;130;120;0;0;30;0;0;0;0;0;0;0;70;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809747;250;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809808;730;730;0;0;60;60;0;0;30;0;0;0;0;0;0;0;0;0;0;0;430;430;0;0;0;0;0;0;0;0;0;0;60;60;0;0;0;0;0;0;90;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809875;560;560;0;0;190;170;0;0;50;20;0;0;0;0;0;0;0;0;0;0;480;360;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;100;100;0;0;40;0;0;0;0;0;0;0;0;0;0;0
809878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810046;520;0;0;0;50;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;530;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;90;40;0;0;180;180;0;0;0;0;0;0;0;0;0;0
810086;660;660;0;0;40;20;0;0;40;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;110;110;0;0;0;0;0;0;80;0;0;0;390;320;0;0;30;0;0;0;0;0;0;0;0;0;0;0
810153;500;500;0;0;80;40;0;40;30;10;0;0;490;490;0;0;0;0;0;0;115;0;0;115;0;0;0;0;0;0;0;0;55;15;0;40;0;0;0;0;10;10;0;0;90;35;0;40;70;0;0;35;0;0;0;0;20;0;0;20
810156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810162;530;530;0;0;90;90;0;0;30;0;0;0;80;80;0;0;0;0;0;0;310;170;0;0;0;0;0;0;0;0;0;0;50;50;0;0;80;80;0;0;0;0;0;0;210;210;0;0;50;40;0;0;10;0;0;0;0;0;0;0
810202;550;550;0;0;110;110;0;0;30;20;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;370;370;0;0;60;60;0;0;170;170;0;0;120;120;0;0;20;20;0;0;0;0;0;0;0;0;0;0
810293;590;590;0;0;65;65;0;0;20;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;20;20;0;0;230;180;0;0;20;20;0;0;355;265;0;0;30;30;0;0;10;0;0;0;0;0;0;0
810302;600;600;0;0;135;135;0;0;65;0;0;0;0;0;0;0;0;0;0;0;40;30;0;0;0;0;0;0;0;0;0;0;105;105;0;0;0;0;0;0;120;0;0;0;80;50;0;0;235;0;0;0;40;10;0;0;10;10;0;0
